CustomerID,CustomerName,Region,CustomerSince
12514,Customer 2514,West,2018-02-03
12515,Customer 2515,North,2019-08-02
12516,Customer 2516,West,2017-03-21
12517,Customer 2517,East,2018-11-25
12518,Customer 2518,South,2018-01-24
12519,Customer 2519,South,2018-11-12
12520,Customer 2520,North,2017-08-16
12521,Customer 2521,North,2019-01-15
12522,Customer 2522,South,2017-04-28
12523,Customer 2523,West,2017-03-19
12524,Customer 2524,West,2017-09-05
12525,Customer 2525,East,2016-02-20
12526,Customer 2526,West,2016-12-26
12527,Customer 2527,North,2019-03-08
12528,Customer 2528,North,2016-03-29
12529,Customer 2529,West,2018-08-07
12530,Customer 2530,North,2019-04-07
12531,Customer 2531,South,2018-05-01
12532,Customer 2532,South,2015-05-30
12533,Customer 2533,West,2017-01-28
12534,Customer 2534,South,2017-02-17
12535,Customer 2535,South,2017-08-30
12536,Customer 2536,East,2017-02-01
12537,Customer 2537,East,2017-09-28
12538,Customer 2538,South,2019-03-19
12539,Customer 2539,West,2018-11-17
12540,Customer 2540,East,2018-09-01
12541,Customer 2541,North,2015-03-17
12542,Customer 2542,North,2016-08-21
12543,Customer 2543,North,2018-07-17
12544,Customer 2544,West,2015-08-13
12545,Customer 2545,South,2019-04-03
12546,Customer 2546,North,2015-04-23
12547,Customer 2547,West,2015-09-08
12548,Customer 2548,East,2018-06-10
12549,Customer 2549,South,2017-04-20
12550,Customer 2550,East,2019-12-20
12551,Customer 2551,West,2016-12-14
12552,Customer 2552,North,2018-01-11
12553,Customer 2553,North,2015-05-05
12554,Customer 2554,West,2018-04-13
12555,Customer 2555,North,2017-12-28
12556,Customer 2556,South,2017-12-06
12557,Customer 2557,West,2017-06-02
12558,Customer 2558,East,2018-07-03
12559,Customer 2559,West,2019-10-17
12560,Customer 2560,South,2015-01-30
12561,Customer 2561,South,2015-10-08
12562,Customer 2562,West,2017-07-12
12563,Customer 2563,West,2018-06-14
12564,Customer 2564,North,2018-06-25
12565,Customer 2565,South,2016-01-03
12566,Customer 2566,West,2016-05-09
12567,Customer 2567,West,2017-11-14
12568,Customer 2568,South,2019-05-29
12569,Customer 2569,West,2016-12-18
12570,Customer 2570,North,2019-02-22
12571,Customer 2571,South,2017-10-13
12572,Customer 2572,North,2019-02-26
12573,Customer 2573,North,2018-08-30
12574,Customer 2574,North,2016-08-28
12575,Customer 2575,North,2016-01-10
12576,Customer 2576,South,2016-09-30
12577,Customer 2577,North,2017-11-14
12578,Customer 2578,North,2018-09-19
12579,Customer 2579,West,2018-10-10
12580,Customer 2580,South,2015-04-26
12581,Customer 2581,South,2015-02-17
12582,Customer 2582,East,2019-10-28
12583,Customer 2583,South,2019-12-07
12584,Customer 2584,South,2015-04-09
12585,Customer 2585,East,2019-01-22
12586,Customer 2586,South,2019-03-27
12587,Customer 2587,South,2019-06-09
12588,Customer 2588,South,2016-02-09
12589,Customer 2589,South,2018-05-22
12590,Customer 2590,East,2016-11-15
12591,Customer 2591,South,2017-06-21
12592,Customer 2592,South,2016-05-17
12593,Customer 2593,East,2019-10-11
12594,Customer 2594,West,2019-01-11
12595,Customer 2595,North,2017-06-12
12596,Customer 2596,West,2019-05-19
12597,Customer 2597,East,2015-09-15
12598,Customer 2598,North,2017-04-23
12599,Customer 2599,East,2015-05-01
12600,Customer 2600,East,2017-03-20
12601,Customer 2601,South,2017-09-04
12602,Customer 2602,North,2015-02-23
12603,Customer 2603,South,2017-10-15
12604,Customer 2604,North,2018-09-16
12605,Customer 2605,East,2017-02-22
12606,Customer 2606,East,2015-08-29
12607,Customer 2607,West,2019-11-14
12608,Customer 2608,North,2019-04-03
12609,Customer 2609,South,2016-04-27
12610,Customer 2610,West,2017-10-09
12611,Customer 2611,West,2015-07-06
12612,Customer 2612,West,2016-10-17
12613,Customer 2613,South,2015-09-19
12614,Customer 2614,West,2017-08-10
12615,Customer 2615,South,2018-10-19
12616,Customer 2616,West,2016-05-05
12617,Customer 2617,South,2016-03-06
12618,Customer 2618,East,2015-08-27
12619,Customer 2619,East,2015-10-31
12620,Customer 2620,East,2015-10-25
12621,Customer 2621,East,2015-03-17
12622,Customer 2622,East,2019-09-20
12623,Customer 2623,West,2018-09-18
12624,Customer 2624,West,2017-09-25
12625,Customer 2625,West,2019-11-17
12626,Customer 2626,South,2016-10-03
12627,Customer 2627,South,2019-02-06
12628,Customer 2628,South,2017-04-06
12629,Customer 2629,South,2015-10-10
12630,Customer 2630,East,2016-08-13
12631,Customer 2631,East,2015-03-13
12632,Customer 2632,East,2018-07-10
12633,Customer 2633,North,2016-12-03
12634,Customer 2634,West,2016-07-28
12635,Customer 2635,South,2017-09-26
12636,Customer 2636,South,2017-06-10
12637,Customer 2637,East,2015-01-12
12638,Customer 2638,South,2015-05-21
12639,Customer 2639,South,2019-11-25
12640,Customer 2640,West,2019-04-28
12641,Customer 2641,East,2015-01-17
12642,Customer 2642,West,2017-12-22
12643,Customer 2643,North,2015-09-10
12644,Customer 2644,North,2016-04-09
12645,Customer 2645,North,2016-01-11
12646,Customer 2646,East,2017-09-07
12647,Customer 2647,South,2016-06-03
12648,Customer 2648,East,2015-03-31
12649,Customer 2649,East,2016-12-20
12650,Customer 2650,South,2017-03-14
12651,Customer 2651,West,2017-03-06
12652,Customer 2652,North,2016-09-21
12653,Customer 2653,West,2018-04-13
12654,Customer 2654,North,2015-03-17
12655,Customer 2655,East,2019-06-25
12656,Customer 2656,North,2017-07-14
12657,Customer 2657,East,2019-08-14
12658,Customer 2658,West,2016-02-04
12659,Customer 2659,East,2019-12-11
12660,Customer 2660,West,2017-08-27
12661,Customer 2661,South,2017-12-30
12662,Customer 2662,South,2018-04-18
12663,Customer 2663,South,2018-02-21
12664,Customer 2664,East,2018-11-05
12665,Customer 2665,South,2018-08-09
12666,Customer 2666,North,2017-03-07
12667,Customer 2667,West,2015-07-14
12668,Customer 2668,West,2015-08-16
12669,Customer 2669,North,2018-12-25
12670,Customer 2670,East,2018-12-30
12671,Customer 2671,East,2019-12-16
12672,Customer 2672,West,2016-04-05
12673,Customer 2673,South,2016-09-09
12674,Customer 2674,East,2017-11-10
12675,Customer 2675,East,2015-03-05
12676,Customer 2676,North,2015-06-14
12677,Customer 2677,North,2015-01-27
12678,Customer 2678,South,2018-08-27
12679,Customer 2679,East,2017-10-08
12680,Customer 2680,East,2015-10-12
12681,Customer 2681,North,2019-08-11
12682,Customer 2682,East,2015-10-08
12683,Customer 2683,West,2017-04-17
12684,Customer 2684,North,2017-04-10
12685,Customer 2685,South,2018-04-02
12686,Customer 2686,North,2017-07-06
12687,Customer 2687,East,2015-08-12
12688,Customer 2688,South,2017-02-22
12689,Customer 2689,North,2018-03-15
12690,Customer 2690,West,2017-08-22
12691,Customer 2691,West,2017-08-07
12692,Customer 2692,North,2017-11-19
12693,Customer 2693,West,2015-02-14
12694,Customer 2694,West,2019-12-16
12695,Customer 2695,West,2016-04-15
12696,Customer 2696,South,2015-02-03
12697,Customer 2697,West,2016-10-14
12698,Customer 2698,West,2018-12-21
12699,Customer 2699,West,2017-04-09
12700,Customer 2700,South,2015-08-09
12701,Customer 2701,North,2016-06-17
12702,Customer 2702,East,2016-11-22
12703,Customer 2703,West,2018-10-22
12704,Customer 2704,North,2017-07-20
12705,Customer 2705,West,2017-04-20
12706,Customer 2706,South,2019-11-02
12707,Customer 2707,North,2017-10-07
12708,Customer 2708,South,2019-04-23
12709,Customer 2709,West,2016-08-04
12710,Customer 2710,West,2018-02-13
12711,Customer 2711,South,2015-08-27
12712,Customer 2712,East,2018-09-20
12713,Customer 2713,South,2016-03-16
12714,Customer 2714,West,2015-05-28
12715,Customer 2715,South,2017-10-29
12716,Customer 2716,East,2018-08-04
12717,Customer 2717,South,2016-01-23
12718,Customer 2718,East,2017-12-09
12719,Customer 2719,East,2019-03-21
12720,Customer 2720,South,2017-07-04
12721,Customer 2721,South,2016-09-29
12722,Customer 2722,North,2019-05-30
12723,Customer 2723,West,2019-08-28
12724,Customer 2724,East,2015-10-05
12725,Customer 2725,North,2017-09-15
12726,Customer 2726,South,2018-08-16
12727,Customer 2727,West,2019-12-31
12728,Customer 2728,North,2016-08-11
12729,Customer 2729,East,2016-10-10
12730,Customer 2730,North,2016-09-09
12731,Customer 2731,East,2019-06-19
12732,Customer 2732,South,2015-05-15
12733,Customer 2733,West,2016-08-02
12734,Customer 2734,West,2018-03-16
12735,Customer 2735,West,2016-05-04
12736,Customer 2736,South,2016-04-22
12737,Customer 2737,East,2018-03-28
12738,Customer 2738,South,2016-01-19
12739,Customer 2739,West,2015-06-12
12740,Customer 2740,South,2016-03-16
12741,Customer 2741,South,2018-04-27
12742,Customer 2742,South,2016-02-19
12743,Customer 2743,East,2018-09-24
12744,Customer 2744,North,2019-06-19
12745,Customer 2745,North,2018-04-19
12746,Customer 2746,South,2015-10-15
12747,Customer 2747,North,2015-07-06
12748,Customer 2748,North,2018-03-07
12749,Customer 2749,South,2015-05-10
12750,Customer 2750,South,2015-07-13
12751,Customer 2751,West,2015-11-12
12752,Customer 2752,North,2019-12-14
12753,Customer 2753,East,2015-05-24
12754,Customer 2754,South,2015-01-16
12755,Customer 2755,West,2018-08-18
12756,Customer 2756,East,2016-02-27
12757,Customer 2757,North,2015-09-02
12758,Customer 2758,West,2017-07-15
12759,Customer 2759,South,2018-02-04
12760,Customer 2760,East,2018-01-16
12761,Customer 2761,South,2015-05-09
12762,Customer 2762,North,2017-06-25
12763,Customer 2763,East,2017-06-05
12764,Customer 2764,North,2015-12-07
12765,Customer 2765,North,2015-01-04
12766,Customer 2766,West,2018-09-12
12767,Customer 2767,South,2018-12-04
12768,Customer 2768,East,2015-11-02
12769,Customer 2769,North,2017-06-26
12770,Customer 2770,North,2016-08-29
12771,Customer 2771,East,2019-10-11
12772,Customer 2772,North,2018-06-02
12773,Customer 2773,West,2018-10-03
12774,Customer 2774,West,2017-09-18
12775,Customer 2775,West,2015-11-17
12776,Customer 2776,West,2016-07-12
12777,Customer 2777,North,2018-04-19
12778,Customer 2778,East,2016-09-09
12779,Customer 2779,East,2016-12-11
12780,Customer 2780,East,2018-11-10
12781,Customer 2781,East,2019-06-30
12782,Customer 2782,South,2019-12-21
12783,Customer 2783,East,2019-12-01
12784,Customer 2784,South,2018-02-05
12785,Customer 2785,South,2016-06-14
12786,Customer 2786,West,2016-02-14
12787,Customer 2787,South,2018-08-12
12788,Customer 2788,North,2017-03-28
12789,Customer 2789,South,2018-04-09
12790,Customer 2790,West,2018-09-16
12791,Customer 2791,South,2016-05-07
12792,Customer 2792,North,2018-05-03
12793,Customer 2793,North,2015-01-12
12794,Customer 2794,North,2015-07-14
12795,Customer 2795,West,2016-05-04
12796,Customer 2796,West,2017-03-05
12797,Customer 2797,East,2017-05-30
12798,Customer 2798,West,2015-07-01
12799,Customer 2799,North,2017-08-19
12800,Customer 2800,North,2016-10-17
12801,Customer 2801,West,2018-09-01
12802,Customer 2802,South,2016-11-24
12803,Customer 2803,West,2015-01-30
12804,Customer 2804,West,2019-06-08
12805,Customer 2805,North,2019-08-29
12806,Customer 2806,East,2019-12-25
12807,Customer 2807,North,2019-12-22
12808,Customer 2808,East,2018-01-24
12809,Customer 2809,North,2018-11-05
12810,Customer 2810,West,2017-02-16
12811,Customer 2811,North,2016-03-19
12812,Customer 2812,North,2015-10-25
12813,Customer 2813,North,2017-03-18
12814,Customer 2814,West,2019-10-27
12815,Customer 2815,West,2017-04-24
12816,Customer 2816,West,2017-10-12
12817,Customer 2817,West,2018-10-16
12818,Customer 2818,East,2018-10-29
12819,Customer 2819,East,2016-07-07
12820,Customer 2820,South,2015-10-30
12821,Customer 2821,West,2016-02-25
12822,Customer 2822,East,2018-06-23
12823,Customer 2823,North,2019-10-10
12824,Customer 2824,West,2018-06-14
12825,Customer 2825,South,2019-04-07
12826,Customer 2826,South,2015-07-04
12827,Customer 2827,South,2016-04-12
12828,Customer 2828,North,2017-01-23
12829,Customer 2829,East,2015-12-29
12830,Customer 2830,North,2018-07-30
12831,Customer 2831,West,2019-04-26
12832,Customer 2832,South,2015-12-02
12833,Customer 2833,North,2015-06-11
12834,Customer 2834,North,2018-03-29
12835,Customer 2835,East,2019-02-06
12836,Customer 2836,East,2019-06-13
12837,Customer 2837,South,2018-09-07
12838,Customer 2838,North,2015-01-12
12839,Customer 2839,North,2018-12-18
12840,Customer 2840,East,2018-01-01
12841,Customer 2841,North,2016-08-10
12842,Customer 2842,North,2015-07-20
12843,Customer 2843,North,2016-06-05
12844,Customer 2844,East,2016-05-19
12845,Customer 2845,South,2019-10-28
12846,Customer 2846,West,2019-09-08
12847,Customer 2847,South,2017-02-26
12848,Customer 2848,West,2017-11-28
12849,Customer 2849,North,2015-03-01
12850,Customer 2850,South,2016-07-31
12851,Customer 2851,West,2015-11-17
12852,Customer 2852,East,2018-12-29
12853,Customer 2853,East,2019-07-18
12854,Customer 2854,South,2019-08-27
12855,Customer 2855,South,2018-12-02
12856,Customer 2856,North,2017-07-11
12857,Customer 2857,South,2018-11-10
12858,Customer 2858,North,2019-08-22
12859,Customer 2859,North,2016-07-22
12860,Customer 2860,East,2018-01-06
12861,Customer 2861,East,2018-05-02
12862,Customer 2862,West,2018-08-01
12863,Customer 2863,East,2016-06-10
12864,Customer 2864,East,2016-06-07
12865,Customer 2865,South,2016-09-04
12866,Customer 2866,East,2018-03-25
12867,Customer 2867,West,2018-09-25
12868,Customer 2868,South,2015-05-05
12869,Customer 2869,West,2017-05-20
12870,Customer 2870,East,2015-10-07
12871,Customer 2871,West,2017-07-05
12872,Customer 2872,South,2016-09-13
12873,Customer 2873,North,2017-04-25
12874,Customer 2874,West,2019-08-09
12875,Customer 2875,West,2019-10-18
12876,Customer 2876,South,2016-11-04
12877,Customer 2877,South,2018-02-25
12878,Customer 2878,West,2015-11-10
12879,Customer 2879,East,2015-11-28
12880,Customer 2880,West,2018-03-19
12881,Customer 2881,South,2019-01-17
12882,Customer 2882,North,2015-02-05
12883,Customer 2883,North,2019-09-05
12884,Customer 2884,East,2018-12-14
12885,Customer 2885,West,2017-11-11
12886,Customer 2886,North,2015-07-25
12887,Customer 2887,West,2016-09-30
12888,Customer 2888,South,2017-04-27
12889,Customer 2889,North,2018-10-11
12890,Customer 2890,East,2016-03-15
12891,Customer 2891,South,2016-12-29
12892,Customer 2892,East,2018-01-24
12893,Customer 2893,South,2017-07-29
12894,Customer 2894,North,2015-06-13
12895,Customer 2895,East,2015-05-28
12896,Customer 2896,East,2019-04-03
12897,Customer 2897,South,2015-10-21
12898,Customer 2898,East,2015-07-14
12899,Customer 2899,South,2016-10-24
12900,Customer 2900,South,2016-04-24
12901,Customer 2901,South,2015-05-03
12902,Customer 2902,South,2018-11-24
12903,Customer 2903,North,2016-11-29
12904,Customer 2904,South,2017-08-22
12905,Customer 2905,West,2019-01-15
12906,Customer 2906,East,2016-10-22
12907,Customer 2907,West,2018-02-01
12908,Customer 2908,North,2019-11-14
12909,Customer 2909,West,2019-01-25
12910,Customer 2910,East,2019-11-02
12911,Customer 2911,West,2019-10-08
12912,Customer 2912,North,2016-12-10
12913,Customer 2913,South,2016-01-31
12914,Customer 2914,West,2017-06-30
12915,Customer 2915,North,2018-09-22
12916,Customer 2916,North,2017-10-01
12917,Customer 2917,East,2019-06-11
12918,Customer 2918,East,2018-03-11
12919,Customer 2919,West,2015-11-13
12920,Customer 2920,South,2019-10-01
12921,Customer 2921,North,2019-05-01
12922,Customer 2922,West,2019-12-29
12923,Customer 2923,North,2019-03-31
12924,Customer 2924,North,2019-04-29
12925,Customer 2925,South,2018-11-25
12926,Customer 2926,South,2016-11-11
12927,Customer 2927,West,2018-08-26
12928,Customer 2928,South,2016-05-09
12929,Customer 2929,South,2016-07-09
12930,Customer 2930,West,2016-09-01
12931,Customer 2931,South,2019-12-02
12932,Customer 2932,East,2015-04-19
12933,Customer 2933,North,2019-12-24
12934,Customer 2934,North,2016-01-07
12935,Customer 2935,North,2017-05-04
12936,Customer 2936,North,2016-09-07
12937,Customer 2937,West,2017-02-06
12938,Customer 2938,North,2015-07-25
12939,Customer 2939,North,2017-04-26
12940,Customer 2940,North,2015-02-12
12941,Customer 2941,North,2017-05-14
12942,Customer 2942,East,2018-06-22
12943,Customer 2943,North,2018-08-03
12944,Customer 2944,East,2018-10-10
12945,Customer 2945,West,2017-02-23
12946,Customer 2946,South,2016-04-20
12947,Customer 2947,North,2015-03-24
12948,Customer 2948,South,2018-02-07
12949,Customer 2949,South,2015-07-09
12950,Customer 2950,West,2017-03-10
12951,Customer 2951,South,2017-07-24
12952,Customer 2952,East,2015-09-08
12953,Customer 2953,South,2019-10-14
12954,Customer 2954,South,2015-10-18
12955,Customer 2955,South,2019-07-27
12956,Customer 2956,North,2018-05-09
12957,Customer 2957,North,2019-12-26
12958,Customer 2958,East,2015-11-22
12959,Customer 2959,East,2019-03-15
12960,Customer 2960,North,2018-12-03
12961,Customer 2961,East,2019-06-19
12962,Customer 2962,North,2019-12-19
12963,Customer 2963,West,2017-04-16
12964,Customer 2964,South,2016-05-22
12965,Customer 2965,South,2016-12-31
12966,Customer 2966,East,2019-06-13
12967,Customer 2967,North,2015-03-13
12968,Customer 2968,North,2018-06-24
12969,Customer 2969,East,2016-10-02
12970,Customer 2970,North,2019-10-14
12971,Customer 2971,West,2017-07-28
12972,Customer 2972,South,2016-08-30
12973,Customer 2973,East,2019-05-30
12974,Customer 2974,East,2016-07-19
12975,Customer 2975,North,2018-09-29
12976,Customer 2976,East,2015-02-23
12977,Customer 2977,West,2019-10-20
12978,Customer 2978,North,2016-06-11
12979,Customer 2979,North,2016-09-02
12980,Customer 2980,North,2019-04-05
12981,Customer 2981,North,2019-05-01
12982,Customer 2982,West,2015-07-12
12983,Customer 2983,North,2015-02-27
12984,Customer 2984,East,2018-12-31
12985,Customer 2985,West,2018-02-08
12986,Customer 2986,South,2015-05-09
12987,Customer 2987,South,2016-12-06
12988,Customer 2988,East,2017-05-01
12989,Customer 2989,East,2018-09-11
12990,Customer 2990,West,2015-01-08
12991,Customer 2991,South,2015-01-29
12992,Customer 2992,South,2018-02-09
12993,Customer 2993,South,2017-08-04
12994,Customer 2994,South,2019-08-24
12995,Customer 2995,South,2015-05-11
12996,Customer 2996,North,2015-07-07
12997,Customer 2997,East,2019-08-26
12998,Customer 2998,North,2016-12-09
12999,Customer 2999,South,2019-02-07
13000,Customer 3000,West,2018-10-19
13001,Customer 3001,West,2018-05-12
13002,Customer 3002,South,2015-07-31
13003,Customer 3003,South,2019-07-03
13004,Customer 3004,West,2015-10-03
13005,Customer 3005,North,2018-01-01
13006,Customer 3006,North,2019-08-30
13007,Customer 3007,South,2019-12-01
13008,Customer 3008,North,2015-08-31
13009,Customer 3009,West,2019-12-16
13010,Customer 3010,North,2018-01-30
13011,Customer 3011,South,2017-09-13
13012,Customer 3012,West,2016-11-15
13013,Customer 3013,North,2015-06-20
13014,Customer 3014,East,2016-10-14
13015,Customer 3015,West,2015-07-07
13016,Customer 3016,West,2019-01-04
13017,Customer 3017,East,2018-01-14
13018,Customer 3018,East,2019-02-08
13019,Customer 3019,West,2015-02-21
13020,Customer 3020,East,2015-04-21
13021,Customer 3021,South,2017-05-26
13022,Customer 3022,South,2017-12-02
13023,Customer 3023,South,2015-07-30
13024,Customer 3024,West,2018-05-08
13025,Customer 3025,East,2017-05-07
13026,Customer 3026,East,2019-11-11
13027,Customer 3027,North,2016-09-18
13028,Customer 3028,North,2017-11-15
13029,Customer 3029,East,2015-10-26
13030,Customer 3030,East,2018-01-05
13031,Customer 3031,East,2017-07-12
13032,Customer 3032,West,2015-05-17
13033,Customer 3033,East,2017-11-09
13034,Customer 3034,North,2016-03-15
13035,Customer 3035,West,2015-07-30
13036,Customer 3036,East,2017-01-21
13037,Customer 3037,North,2019-04-24
13038,Customer 3038,West,2016-03-10
13039,Customer 3039,East,2017-02-18
13040,Customer 3040,East,2018-05-15
13041,Customer 3041,East,2016-03-14
13042,Customer 3042,West,2019-12-08
13043,Customer 3043,North,2016-10-27
13044,Customer 3044,North,2017-12-01
13045,Customer 3045,South,2016-02-15
13046,Customer 3046,East,2019-03-27
13047,Customer 3047,South,2017-03-16
13048,Customer 3048,South,2016-09-01
13049,Customer 3049,North,2016-03-02
13050,Customer 3050,West,2018-07-22
13051,Customer 3051,West,2019-01-11
13052,Customer 3052,North,2017-06-20
13053,Customer 3053,West,2017-07-30
13054,Customer 3054,South,2017-01-11
13055,Customer 3055,East,2018-10-24
13056,Customer 3056,North,2018-05-28
13057,Customer 3057,East,2019-05-20
13058,Customer 3058,West,2018-06-09
13059,Customer 3059,East,2015-11-24
13060,Customer 3060,West,2019-01-06
13061,Customer 3061,West,2015-02-21
13062,Customer 3062,South,2016-01-11
13063,Customer 3063,West,2015-09-20
13064,Customer 3064,South,2015-09-24
13065,Customer 3065,South,2015-12-25
13066,Customer 3066,South,2018-09-02
13067,Customer 3067,North,2018-09-09
13068,Customer 3068,North,2019-08-17
13069,Customer 3069,West,2016-10-13
13070,Customer 3070,South,2019-05-06
13071,Customer 3071,North,2019-07-11
13072,Customer 3072,South,2018-12-15
13073,Customer 3073,East,2015-02-15
13074,Customer 3074,East,2016-08-22
13075,Customer 3075,East,2016-12-20
13076,Customer 3076,West,2018-07-16
13077,Customer 3077,South,2016-08-23
13078,Customer 3078,East,2016-01-16
13079,Customer 3079,North,2015-04-28
13080,Customer 3080,East,2019-05-09
13081,Customer 3081,East,2015-04-26
13082,Customer 3082,East,2019-07-12
13083,Customer 3083,West,2015-09-17
13084,Customer 3084,North,2018-01-03
13085,Customer 3085,South,2019-02-12
13086,Customer 3086,North,2015-11-01
13087,Customer 3087,South,2015-01-07
13088,Customer 3088,West,2016-01-01
13089,Customer 3089,West,2019-07-16
13090,Customer 3090,West,2016-06-06
13091,Customer 3091,West,2018-10-03
13092,Customer 3092,South,2019-01-01
13093,Customer 3093,East,2018-05-23
13094,Customer 3094,South,2016-03-04
13095,Customer 3095,North,2017-03-01
13096,Customer 3096,West,2019-03-02
13097,Customer 3097,West,2019-04-13
13098,Customer 3098,North,2017-01-16
13099,Customer 3099,South,2016-01-02
13100,Customer 3100,East,2015-11-09
13101,Customer 3101,East,2016-06-21
13102,Customer 3102,North,2017-07-09
13103,Customer 3103,East,2017-12-13
13104,Customer 3104,South,2019-04-14
13105,Customer 3105,South,2019-01-30
13106,Customer 3106,North,2017-05-14
13107,Customer 3107,South,2018-04-02
13108,Customer 3108,West,2017-02-20
13109,Customer 3109,North,2015-11-30
13110,Customer 3110,South,2019-04-20
13111,Customer 3111,North,2017-03-08
13112,Customer 3112,East,2015-12-14
13113,Customer 3113,South,2015-09-30
13114,Customer 3114,West,2017-08-20
13115,Customer 3115,South,2016-12-20
13116,Customer 3116,North,2019-11-09
13117,Customer 3117,North,2018-12-08
13118,Customer 3118,South,2016-05-14
13119,Customer 3119,West,2018-01-21
13120,Customer 3120,West,2016-11-15
13121,Customer 3121,West,2015-03-20
13122,Customer 3122,North,2016-09-13
13123,Customer 3123,South,2018-05-25
13124,Customer 3124,East,2017-08-04
13125,Customer 3125,North,2015-12-24
13126,Customer 3126,West,2016-09-09
13127,Customer 3127,South,2016-05-21
13128,Customer 3128,West,2019-05-02
13129,Customer 3129,East,2018-04-19
13130,Customer 3130,West,2016-07-29
13131,Customer 3131,West,2018-06-23
13132,Customer 3132,East,2015-09-01
13133,Customer 3133,South,2016-05-20
13134,Customer 3134,North,2016-02-26
13135,Customer 3135,South,2018-09-05
13136,Customer 3136,East,2018-01-15
13137,Customer 3137,West,2015-08-05
13138,Customer 3138,South,2019-02-22
13139,Customer 3139,North,2019-03-23
13140,Customer 3140,East,2018-07-25
13141,Customer 3141,South,2019-10-12
13142,Customer 3142,North,2017-10-05
13143,Customer 3143,East,2018-04-07
13144,Customer 3144,North,2015-11-26
13145,Customer 3145,East,2016-10-11
13146,Customer 3146,West,2019-01-04
13147,Customer 3147,South,2016-01-26
13148,Customer 3148,North,2019-02-28
13149,Customer 3149,East,2016-01-16
13150,Customer 3150,North,2018-08-22
13151,Customer 3151,North,2017-01-11
13152,Customer 3152,South,2017-03-30
13153,Customer 3153,West,2016-11-03
13154,Customer 3154,North,2016-05-27
13155,Customer 3155,East,2019-11-07
13156,Customer 3156,East,2017-08-06
13157,Customer 3157,West,2018-04-26
13158,Customer 3158,East,2017-07-18
13159,Customer 3159,West,2019-03-20
13160,Customer 3160,East,2017-07-01
13161,Customer 3161,South,2016-10-05
13162,Customer 3162,North,2016-03-02
13163,Customer 3163,South,2016-05-16
13164,Customer 3164,North,2016-12-30
13165,Customer 3165,North,2018-07-07
13166,Customer 3166,North,2019-03-17
13167,Customer 3167,South,2015-03-12
13168,Customer 3168,North,2016-04-22
13169,Customer 3169,South,2018-04-16
13170,Customer 3170,West,2016-04-01
13171,Customer 3171,East,2015-07-08
13172,Customer 3172,East,2015-10-18
13173,Customer 3173,North,2019-03-24
13174,Customer 3174,South,2019-11-24
13175,Customer 3175,East,2017-07-08
13176,Customer 3176,South,2015-10-19
13177,Customer 3177,South,2017-01-25
13178,Customer 3178,North,2019-07-17
13179,Customer 3179,East,2018-07-30
13180,Customer 3180,North,2019-04-17
13181,Customer 3181,North,2016-01-12
13182,Customer 3182,East,2019-08-09
13183,Customer 3183,East,2018-03-25
13184,Customer 3184,West,2016-05-22
13185,Customer 3185,West,2018-12-07
13186,Customer 3186,South,2016-06-11
13187,Customer 3187,East,2018-10-10
13188,Customer 3188,West,2016-07-12
13189,Customer 3189,South,2019-11-22
13190,Customer 3190,South,2018-04-25
13191,Customer 3191,South,2017-11-20
13192,Customer 3192,West,2015-09-17
13193,Customer 3193,East,2016-02-25
13194,Customer 3194,North,2019-04-02
13195,Customer 3195,South,2019-04-24
13196,Customer 3196,West,2015-10-31
13197,Customer 3197,West,2017-07-30
13198,Customer 3198,North,2017-11-28
13199,Customer 3199,North,2019-02-21
13200,Customer 3200,West,2019-07-26
13201,Customer 3201,East,2016-06-25
13202,Customer 3202,North,2019-08-21
13203,Customer 3203,West,2018-07-25
13204,Customer 3204,North,2018-05-11
13205,Customer 3205,East,2017-12-25
13206,Customer 3206,South,2015-04-18
13207,Customer 3207,North,2015-09-25
13208,Customer 3208,East,2015-08-10
13209,Customer 3209,West,2019-04-03
13210,Customer 3210,North,2018-01-18
13211,Customer 3211,North,2016-11-23
13212,Customer 3212,West,2015-09-12
13213,Customer 3213,South,2019-01-18
13214,Customer 3214,West,2015-09-10
13215,Customer 3215,North,2015-09-14
13216,Customer 3216,West,2016-01-18
13217,Customer 3217,East,2016-03-17
13218,Customer 3218,West,2016-08-21
13219,Customer 3219,North,2018-01-18
13220,Customer 3220,West,2019-11-08
13221,Customer 3221,South,2016-01-25
13222,Customer 3222,West,2016-08-04
13223,Customer 3223,South,2017-12-03
13224,Customer 3224,East,2019-10-02
13225,Customer 3225,South,2019-08-15
13226,Customer 3226,West,2016-08-20
13227,Customer 3227,North,2015-01-19
13228,Customer 3228,South,2018-01-29
13229,Customer 3229,East,2016-08-29
13230,Customer 3230,South,2019-11-25
13231,Customer 3231,South,2018-10-12
13232,Customer 3232,South,2019-04-15
13233,Customer 3233,East,2019-11-20
13234,Customer 3234,West,2015-02-02
13235,Customer 3235,South,2018-06-06
13236,Customer 3236,South,2019-03-28
13237,Customer 3237,North,2019-07-12
13238,Customer 3238,East,2017-05-11
13239,Customer 3239,South,2015-06-04
13240,Customer 3240,East,2018-12-17
13241,Customer 3241,South,2017-06-23
13242,Customer 3242,West,2018-06-23
13243,Customer 3243,West,2016-02-09
13244,Customer 3244,South,2017-04-23
13245,Customer 3245,West,2019-11-18
13246,Customer 3246,South,2019-04-14
13247,Customer 3247,West,2018-03-30
13248,Customer 3248,North,2017-01-16
