OrderID,CustomerID,OrderDate,ShipmentDate,EmployeeID,RouteID,VehicleID,DriverID,ShipmentCost,DeliveryStatus
64883,11992,2023-04-16,2023-04-12,2069,5039,4036,3200,543.17,On Time
64884,13180,2023-03-27,2023-03-29,2019,5105,4135,3055,119.04,On Time
64885,13327,2023-05-08,2023-04-08,2053,5070,4116,3295,692.74,On Time
64886,11047,2023-04-10,2023-03-26,2085,5026,4107,3055,671.5,Cancelled
64887,12893,2023-04-04,2023-01-06,2002,5058,4034,3131,882.51,On Time
64888,12614,2023-03-17,2023-06-04,2053,5073,4032,3080,524.99,Delayed
64889,13893,2023-01-03,2023-02-21,2067,5052,4042,3128,707.53,Delayed
64890,14145,2023-03-22,2023-02-08,2047,5144,4119,3219,222.92,Delayed
64891,10462,2023-04-15,2023-01-04,2053,5048,4014,3272,52.73,On Time
64892,14432,2023-02-01,2023-01-14,2057,5027,4114,3261,213.64,On Time
64893,11382,2023-01-08,2023-03-29,2094,5100,4094,3251,109.1,On Time
64894,11146,2023-03-28,2023-01-04,2098,5022,4031,3296,456.33,On Time
64895,13516,2023-01-30,2023-02-25,2025,5042,4132,3227,494.89,On Time
64896,14455,2023-05-23,2023-03-08,2035,5109,4009,3173,662.25,On Time
64897,10193,2023-03-15,2023-03-26,2029,5033,4100,3253,183.73,Delayed
64898,13535,2023-05-03,2023-03-15,2076,5109,4070,3024,253.98,On Time
64899,10756,2023-05-01,2023-04-23,2087,5138,4024,3285,808.41,Cancelled
64900,11685,2023-02-07,2023-03-04,2092,5047,4098,3126,597.7,On Time
64901,12526,2023-05-23,2023-01-26,2017,5096,4065,3256,77.9,On Time
64902,10828,2023-04-25,2023-02-22,2080,5125,4145,3289,855.98,On Time
64903,10890,2023-04-19,2023-02-20,2049,5079,4100,3179,648.32,On Time
64904,14749,2023-03-19,2023-05-03,2056,5039,4050,3080,227.31,On Time
64905,12456,2023-02-05,2023-05-10,2073,5122,4020,3097,289.46,Cancelled
64906,12334,2023-03-31,2023-02-09,2003,5046,4059,3202,575.87,On Time
64907,14947,2023-02-09,2023-02-22,2022,5072,4059,3030,582.76,On Time
64908,10111,2023-03-15,2023-03-18,2095,5051,4090,3061,814.93,On Time
64909,14716,2023-02-15,2023-02-10,2014,5025,4139,3163,390.65,Delayed
64910,10793,2023-04-17,2023-03-02,2003,5082,4084,3263,571.84,On Time
64911,14684,2023-05-26,2023-04-21,2038,5143,4065,3143,603.41,Delayed
64912,12644,2023-04-10,2023-03-26,2087,5058,4077,3066,580.74,On Time
64913,13415,2023-03-02,2023-01-21,2021,5026,4058,3224,119.26,On Time
64914,11310,2023-01-03,2023-03-27,2051,5041,4100,3220,440.69,On Time
64915,10297,2023-03-23,2023-01-03,2024,5044,4123,3273,371.94,On Time
64916,11630,2023-01-07,2023-04-17,2096,5085,4044,3019,993.14,On Time
64917,10569,2023-01-31,2023-01-10,2045,5022,4142,3270,492.4,On Time
64918,14928,2023-03-06,2023-06-08,2069,5110,4125,3049,463.47,On Time
64919,14706,2023-04-05,2023-02-28,2097,5037,4052,3034,509.5,On Time
64920,14112,2023-03-05,2023-02-13,2044,5118,4122,3240,923.32,On Time
64921,10072,2023-03-18,2023-05-19,2047,5101,4012,3084,630.88,On Time
64922,14366,2023-01-03,2023-04-20,2057,5142,4038,3176,419.69,On Time
64923,14383,2023-04-03,2023-02-18,2019,5004,4090,3149,916.95,On Time
64924,10066,2023-02-04,2023-05-07,2034,5024,4104,3283,933.35,On Time
64925,10880,2023-01-15,2023-05-26,2003,5065,4149,3157,301.1,On Time
64926,10068,2023-01-21,2023-05-09,2039,5066,4089,3232,423.73,On Time
64927,11217,2023-03-03,2023-05-14,2092,5013,4012,3207,968.14,On Time
64928,13028,2023-03-24,2023-04-18,2075,5027,4089,3172,564.0,Delayed
64929,13240,2023-01-04,2023-03-13,2060,5116,4036,3166,460.16,On Time
64930,13481,2023-05-21,2023-05-13,2010,5081,4016,3271,235.63,On Time
64931,10508,2023-03-08,2023-04-12,2040,5121,4113,3015,415.22,Delayed
64932,13715,2023-04-04,2023-03-25,2002,5109,4063,3032,649.67,On Time
64933,12885,2023-02-27,2023-01-29,2045,5145,4043,3040,86.77,On Time
64934,11126,2023-05-10,2023-04-17,2027,5069,4019,3076,129.14,On Time
64935,10886,2023-01-25,2023-02-08,2053,5057,4138,3212,55.11,On Time
64936,12842,2023-01-11,2023-03-08,2009,5072,4056,3091,257.98,On Time
64937,13878,2023-01-01,2023-02-17,2001,5108,4043,3258,223.84,On Time
64938,14871,2023-02-17,2023-04-17,2033,5073,4048,3233,858.27,Delayed
64939,12526,2023-04-23,2023-04-14,2038,5018,4040,3022,225.98,On Time
64940,10926,2023-05-18,2023-01-26,2057,5016,4034,3154,678.12,On Time
64941,14216,2023-03-22,2023-03-08,2033,5096,4110,3136,162.44,Cancelled
64942,11939,2023-01-30,2023-03-21,2048,5040,4113,3292,613.88,On Time
64943,13815,2023-04-24,2023-03-09,2003,5039,4113,3101,463.84,On Time
64944,13363,2023-01-19,2023-02-10,2032,5056,4129,3081,438.23,On Time
64945,14584,2023-04-20,2023-04-11,2077,5117,4019,3121,863.73,Delayed
64946,13233,2023-02-03,2023-04-26,2021,5054,4001,3135,209.33,On Time
64947,13745,2023-02-01,2023-04-30,2068,5046,4120,3219,615.46,Delayed
64948,13466,2023-03-17,2023-05-26,2017,5043,4088,3234,830.77,Delayed
64949,10441,2023-05-06,2023-03-04,2042,5004,4103,3218,728.2,On Time
64950,13612,2023-05-14,2023-03-18,2068,5005,4084,3265,984.18,On Time
64951,10462,2023-05-21,2023-02-01,2084,5113,4028,3235,52.0,On Time
64952,10612,2023-03-27,2023-02-03,2012,5058,4107,3059,890.14,On Time
64953,13472,2023-03-16,2023-02-13,2090,5037,4045,3065,632.78,On Time
64954,13164,2023-05-15,2023-04-04,2045,5009,4024,3246,52.36,Delayed
64955,10006,2023-02-14,2023-02-08,2036,5015,4044,3149,492.22,Cancelled
64956,14777,2023-03-06,2023-02-11,2080,5088,4130,3177,779.07,On Time
64957,13971,2023-04-04,2023-04-29,2051,5099,4078,3033,223.42,On Time
64958,12859,2023-01-19,2023-06-08,2007,5105,4062,3145,694.55,On Time
64959,12607,2023-04-29,2023-01-23,2033,5105,4143,3269,182.68,On Time
64960,10099,2023-02-16,2023-04-07,2048,5027,4004,3241,813.28,On Time
64961,10526,2023-02-15,2023-05-08,2066,5083,4126,3299,590.04,On Time
64962,11181,2023-01-29,2023-03-03,2033,5032,4031,3113,82.19,On Time
64963,11690,2023-04-10,2023-03-16,2078,5130,4059,3040,136.33,On Time
64964,11139,2023-03-06,2023-02-02,2084,5018,4001,3162,870.67,On Time
64965,14492,2023-05-31,2023-05-13,2027,5028,4069,3036,81.35,On Time
64966,14866,2023-05-08,2023-02-15,2047,5071,4014,3206,333.62,On Time
64967,13072,2023-02-20,2023-03-14,2085,5117,4023,3235,588.57,On Time
64968,12928,2023-01-22,2023-01-21,2066,5100,4108,3107,252.77,On Time
64969,12793,2023-04-20,2023-03-07,2043,5088,4114,3085,263.02,On Time
64970,14779,2023-03-12,2023-03-31,2080,5092,4118,3092,787.23,On Time
64971,10015,2023-02-02,2023-06-04,2019,5039,4144,3224,326.44,On Time
64972,12416,2023-05-07,2023-01-24,2068,5132,4137,3040,86.65,On Time
64973,12686,2023-04-19,2023-02-10,2010,5052,4119,3093,735.07,On Time
64974,12901,2023-04-10,2023-05-11,2022,5122,4098,3272,956.65,On Time
64975,11237,2023-02-13,2023-06-04,2076,5068,4045,3234,840.34,On Time
64976,14101,2023-01-07,2023-03-20,2066,5057,4126,3043,571.13,Delayed
64977,13221,2023-05-08,2023-02-14,2002,5013,4135,3133,453.64,On Time
64978,11608,2023-04-01,2023-06-09,2098,5063,4057,3065,928.91,On Time
64979,13564,2023-05-10,2023-06-04,2018,5071,4064,3082,777.91,Delayed
64980,13298,2023-01-17,2023-04-24,2080,5023,4002,3149,592.12,Delayed
64981,12634,2023-03-06,2023-03-25,2019,5030,4006,3071,885.83,On Time
64982,13891,2023-04-20,2023-04-28,2089,5113,4108,3279,621.63,On Time
64983,14265,2023-01-30,2023-01-06,2030,5135,4061,3091,974.83,On Time
64984,12809,2023-04-02,2023-05-02,2006,5054,4017,3255,865.38,On Time
64985,10792,2023-03-16,2023-03-12,2027,5109,4026,3162,572.92,On Time
64986,11000,2023-04-15,2023-02-05,2015,5145,4076,3272,926.69,On Time
64987,10152,2023-01-31,2023-01-17,2031,5097,4148,3176,375.32,On Time
64988,13064,2023-04-07,2023-06-09,2044,5060,4041,3281,715.88,Cancelled
64989,14600,2023-02-20,2023-01-15,2086,5066,4110,3196,212.71,Delayed
64990,12092,2023-02-27,2023-01-26,2076,5141,4099,3160,900.6,On Time
64991,14600,2023-02-03,2023-03-21,2010,5052,4099,3092,285.65,On Time
64992,14083,2023-01-21,2023-04-12,2021,5032,4054,3168,951.58,On Time
64993,14027,2023-02-06,2023-04-16,2047,5009,4048,3141,66.14,On Time
64994,12978,2023-03-05,2023-05-27,2055,5017,4095,3261,697.75,Delayed
64995,10843,2023-05-27,2023-01-21,2095,5126,4090,3145,192.55,On Time
64996,14447,2023-05-04,2023-02-26,2036,5082,4150,3239,782.27,On Time
64997,13794,2023-04-11,2023-05-11,2074,5040,4072,3071,517.31,Delayed
64998,12071,2023-04-29,2023-06-04,2058,5104,4104,3187,914.17,On Time
64999,11660,2023-03-26,2023-01-24,2019,5128,4133,3035,729.32,Delayed
65000,10598,2023-03-19,2023-02-02,2087,5018,4052,3184,779.85,Delayed
65001,12514,2023-04-14,2023-05-22,2064,5141,4001,3144,164.46,On Time
65002,14136,2023-03-13,2023-01-14,2010,5143,4045,3155,141.73,On Time
65003,14271,2023-04-13,2023-05-26,2049,5006,4118,3190,858.03,On Time
65004,13604,2023-03-18,2023-01-28,2054,5045,4040,3262,264.49,On Time
65005,11217,2023-04-20,2023-05-26,2061,5098,4011,3103,873.59,On Time
65006,12292,2023-01-19,2023-01-15,2059,5119,4126,3280,185.41,Cancelled
65007,14932,2023-05-10,2023-05-23,2091,5078,4096,3243,343.03,On Time
65008,13812,2023-05-14,2023-05-21,2002,5048,4135,3087,932.3,On Time
65009,14994,2023-05-13,2023-03-11,2075,5111,4149,3133,847.73,On Time
65010,10932,2023-03-03,2023-03-10,2008,5083,4039,3199,101.53,Delayed
65011,12139,2023-04-13,2023-02-25,2019,5104,4044,3086,475.69,On Time
65012,14003,2023-04-10,2023-01-30,2080,5074,4057,3093,914.37,On Time
65013,12979,2023-02-21,2023-03-31,2068,5055,4041,3181,64.02,Delayed
65014,13893,2023-02-18,2023-02-15,2014,5061,4039,3159,151.95,Delayed
65015,14596,2023-04-10,2023-05-13,2022,5002,4148,3035,662.94,On Time
65016,12919,2023-05-06,2023-05-25,2017,5116,4022,3098,149.73,On Time
65017,12565,2023-04-28,2023-03-08,2063,5002,4046,3147,476.4,On Time
65018,11764,2023-02-23,2023-01-24,2026,5076,4003,3034,532.43,On Time
65019,12171,2023-04-29,2023-03-10,2099,5010,4133,3211,867.24,On Time
65020,10336,2023-05-13,2023-05-29,2036,5076,4056,3169,959.52,On Time
65021,11177,2023-05-17,2023-05-26,2045,5002,4067,3122,536.62,Delayed
65022,13022,2023-04-08,2023-01-07,2030,5121,4089,3208,534.84,On Time
65023,10779,2023-02-05,2023-03-24,2021,5065,4097,3126,740.46,On Time
65024,11186,2023-05-28,2023-05-04,2020,5081,4109,3192,232.88,On Time
65025,13286,2023-03-22,2023-04-16,2042,5085,4041,3062,943.82,On Time
65026,13448,2023-03-26,2023-02-04,2090,5044,4029,3055,51.14,On Time
65027,13992,2023-03-24,2023-02-24,2056,5034,4103,3011,51.7,On Time
65028,12471,2023-03-04,2023-03-24,2012,5073,4111,3240,644.38,Cancelled
65029,10939,2023-03-08,2023-04-05,2008,5106,4109,3224,374.41,On Time
65030,14900,2023-01-03,2023-03-07,2099,5005,4011,3026,428.21,On Time
65031,14007,2023-02-11,2023-03-29,2093,5110,4095,3048,260.37,Delayed
65032,11936,2023-01-24,2023-01-30,2063,5069,4132,3289,437.41,Cancelled
65033,10634,2023-02-13,2023-02-11,2056,5054,4093,3078,836.58,Cancelled
65034,11254,2023-05-09,2023-04-16,2007,5038,4054,3009,714.29,Delayed
65035,11083,2023-04-25,2023-03-05,2062,5137,4121,3228,139.92,Cancelled
65036,12144,2023-02-05,2023-06-10,2061,5061,4002,3247,103.85,Delayed
65037,11286,2023-02-07,2023-03-08,2010,5095,4100,3105,530.88,On Time
65038,10354,2023-03-23,2023-04-23,2050,5021,4078,3002,743.65,Delayed
65039,11886,2023-01-29,2023-04-11,2020,5036,4048,3270,681.26,On Time
65040,11819,2023-02-10,2023-05-26,2028,5001,4068,3164,870.91,On Time
65041,12521,2023-03-29,2023-03-08,2014,5150,4044,3035,176.6,On Time
65042,14009,2023-02-17,2023-03-10,2076,5143,4128,3064,625.47,On Time
65043,13023,2023-04-24,2023-02-04,2008,5046,4094,3106,777.71,On Time
65044,12585,2023-01-22,2023-01-02,2007,5065,4083,3244,940.95,Delayed
65045,11548,2023-04-09,2023-06-01,2005,5006,4019,3009,145.84,On Time
65046,14019,2023-01-17,2023-05-15,2001,5081,4062,3205,277.66,On Time
65047,14205,2023-03-27,2023-01-17,2073,5148,4143,3043,386.86,On Time
65048,11369,2023-05-13,2023-01-03,2082,5028,4067,3266,563.71,On Time
65049,13338,2023-03-02,2023-04-27,2010,5135,4086,3185,438.18,Delayed
65050,11758,2023-03-30,2023-03-18,2058,5049,4084,3033,868.06,On Time
65051,11518,2023-05-14,2023-01-28,2065,5024,4125,3054,953.0,On Time
65052,14918,2023-03-22,2023-01-20,2060,5080,4007,3232,116.57,On Time
65053,13485,2023-04-05,2023-01-29,2020,5013,4129,3269,714.7,On Time
65054,13686,2023-05-25,2023-02-05,2058,5092,4022,3152,158.56,On Time
65055,13053,2023-02-28,2023-04-26,2043,5135,4057,3062,903.06,On Time
65056,12697,2023-02-23,2023-03-10,2029,5015,4094,3168,184.99,On Time
65057,10191,2023-05-06,2023-02-19,2002,5087,4125,3064,991.94,Cancelled
65058,10933,2023-02-17,2023-01-08,2026,5124,4073,3060,456.36,Cancelled
65059,14238,2023-03-09,2023-02-07,2075,5069,4027,3279,412.84,On Time
65060,13239,2023-04-17,2023-04-26,2089,5091,4038,3155,606.97,Delayed
65061,12216,2023-03-19,2023-06-03,2098,5060,4128,3108,424.64,On Time
65062,10566,2023-03-18,2023-04-26,2059,5010,4076,3300,272.96,On Time
65063,11135,2023-01-27,2023-02-11,2001,5051,4141,3057,647.69,On Time
65064,10744,2023-03-29,2023-03-23,2031,5064,4097,3043,741.95,Delayed
65065,10673,2023-03-13,2023-03-04,2038,5106,4143,3112,948.06,On Time
65066,12912,2023-02-16,2023-05-23,2022,5056,4080,3223,438.66,On Time
65067,10531,2023-04-13,2023-01-03,2066,5091,4098,3195,720.48,On Time
65068,13022,2023-01-21,2023-03-30,2047,5085,4048,3181,841.92,On Time
65069,10562,2023-04-25,2023-02-18,2001,5107,4015,3171,839.81,Delayed
65070,10302,2023-02-26,2023-02-25,2088,5079,4099,3257,82.56,Delayed
65071,13768,2023-04-15,2023-01-13,2050,5109,4040,3049,387.92,On Time
65072,14281,2023-04-05,2023-01-02,2036,5102,4030,3048,62.75,On Time
65073,10510,2023-04-20,2023-04-14,2045,5148,4112,3227,581.13,Delayed
65074,13446,2023-01-27,2023-02-04,2036,5143,4023,3207,871.84,On Time
65075,12204,2023-05-08,2023-04-23,2034,5029,4009,3226,824.17,Delayed
65076,12835,2023-03-17,2023-02-16,2009,5070,4035,3181,820.69,On Time
65077,10795,2023-02-04,2023-05-28,2076,5080,4049,3011,384.24,On Time
65078,12480,2023-04-08,2023-06-06,2084,5065,4096,3121,94.01,On Time
65079,11524,2023-05-24,2023-04-10,2004,5016,4016,3088,213.8,On Time
65080,14857,2023-02-05,2023-02-27,2079,5054,4032,3101,687.16,Delayed
65081,12195,2023-03-07,2023-02-21,2063,5097,4025,3099,177.15,On Time
65082,12529,2023-02-25,2023-01-23,2004,5007,4094,3022,169.06,On Time
65083,10435,2023-05-25,2023-03-10,2005,5060,4037,3104,385.99,On Time
65084,12039,2023-05-28,2023-05-17,2010,5010,4037,3071,139.81,On Time
65085,11707,2023-04-04,2023-03-02,2044,5053,4045,3286,363.29,On Time
65086,10069,2023-04-16,2023-03-07,2040,5008,4136,3055,971.21,On Time
65087,11905,2023-03-25,2023-02-06,2036,5126,4036,3127,68.95,On Time
65088,13960,2023-05-16,2023-01-30,2035,5085,4118,3039,839.02,On Time
65089,12952,2023-05-26,2023-02-26,2059,5090,4082,3139,993.94,On Time
65090,14650,2023-01-18,2023-03-24,2065,5037,4103,3132,464.59,On Time
65091,12714,2023-05-26,2023-05-13,2082,5132,4138,3236,945.9,On Time
65092,13370,2023-05-05,2023-06-03,2031,5084,4001,3161,298.09,On Time
65093,14596,2023-01-02,2023-02-14,2046,5104,4143,3045,983.18,On Time
65094,13728,2023-03-17,2023-02-01,2049,5023,4096,3165,868.47,On Time
65095,12405,2023-05-18,2023-03-23,2006,5137,4092,3226,890.46,On Time
65096,13326,2023-05-22,2023-03-16,2070,5045,4087,3149,173.88,Delayed
65097,13547,2023-01-26,2023-05-05,2019,5146,4131,3144,876.56,Delayed
65098,12304,2023-02-16,2023-01-17,2096,5046,4115,3224,944.73,On Time
65099,13682,2023-01-30,2023-03-10,2042,5002,4032,3178,828.1,On Time
65100,13222,2023-02-25,2023-04-30,2030,5017,4148,3176,136.8,Delayed
65101,14375,2023-04-29,2023-03-11,2026,5118,4056,3029,130.54,On Time
65102,11083,2023-05-12,2023-02-12,2003,5016,4078,3298,389.73,Delayed
65103,10446,2023-05-19,2023-04-21,2033,5110,4099,3098,719.68,On Time
65104,14932,2023-06-01,2023-02-11,2050,5048,4104,3187,61.83,On Time
65105,14851,2023-05-10,2023-02-20,2031,5095,4042,3224,953.11,Delayed
65106,11593,2023-05-20,2023-01-07,2084,5092,4073,3108,549.18,On Time
65107,12776,2023-01-21,2023-03-17,2068,5106,4060,3084,390.45,On Time
65108,13817,2023-03-09,2023-01-18,2096,5103,4041,3258,583.17,On Time
65109,13054,2023-05-06,2023-04-16,2082,5132,4004,3136,730.0,On Time
65110,11591,2023-02-12,2023-03-09,2010,5001,4076,3114,309.62,On Time
65111,12232,2023-04-10,2023-05-25,2022,5033,4001,3297,326.57,On Time
65112,11562,2023-05-03,2023-04-11,2063,5131,4014,3128,494.77,On Time
65113,14273,2023-04-03,2023-04-01,2054,5101,4138,3089,686.43,On Time
65114,13647,2023-05-20,2023-03-23,2051,5045,4097,3139,721.05,Delayed
65115,14943,2023-05-09,2023-04-26,2081,5021,4042,3024,357.85,On Time
65116,13239,2023-04-26,2023-01-21,2004,5073,4122,3035,356.37,Delayed
65117,11601,2023-04-25,2023-03-22,2037,5057,4048,3133,512.75,Delayed
65118,12057,2023-05-22,2023-02-26,2071,5062,4018,3106,564.83,On Time
65119,14332,2023-04-29,2023-02-23,2063,5121,4089,3270,666.94,On Time
65120,10710,2023-04-03,2023-02-19,2051,5024,4076,3274,636.82,On Time
65121,12972,2023-05-22,2023-01-05,2008,5138,4060,3104,403.89,On Time
65122,12733,2023-01-09,2023-01-19,2001,5099,4009,3174,332.04,On Time
65123,10794,2023-03-14,2023-02-06,2008,5068,4148,3225,342.53,On Time
65124,13100,2023-01-26,2023-04-28,2083,5057,4027,3068,663.13,On Time
65125,12856,2023-04-16,2023-02-05,2081,5075,4101,3057,461.49,On Time
65126,10027,2023-05-25,2023-01-31,2055,5107,4083,3040,177.63,On Time
65127,13268,2023-03-09,2023-04-29,2009,5048,4054,3213,55.63,On Time
65128,10085,2023-04-20,2023-03-05,2051,5077,4086,3173,78.19,On Time
65129,13102,2023-05-11,2023-03-24,2016,5030,4082,3112,874.14,On Time
65130,11123,2023-01-25,2023-05-30,2053,5046,4143,3279,484.94,Delayed
65131,10012,2023-01-21,2023-03-11,2059,5140,4097,3216,674.56,Delayed
65132,11749,2023-05-20,2023-05-06,2045,5120,4103,3201,932.59,On Time
65133,13110,2023-02-23,2023-02-24,2037,5060,4040,3083,169.97,Delayed
65134,11877,2023-01-01,2023-03-29,2091,5147,4064,3219,475.24,On Time
65135,12620,2023-05-08,2023-06-08,2066,5104,4135,3104,562.11,Delayed
65136,10180,2023-01-01,2023-02-26,2064,5068,4002,3051,849.46,On Time
65137,10797,2023-05-15,2023-03-21,2036,5118,4030,3257,994.03,On Time
65138,13814,2023-01-10,2023-05-23,2076,5124,4052,3077,726.09,On Time
65139,12025,2023-05-23,2023-05-30,2050,5117,4101,3004,659.74,On Time
65140,13218,2023-02-09,2023-05-01,2099,5007,4103,3089,924.3,On Time
65141,10887,2023-05-19,2023-01-26,2095,5082,4033,3138,845.51,On Time
65142,12469,2023-02-14,2023-04-20,2053,5053,4009,3250,871.79,Delayed
65143,13388,2023-03-28,2023-04-06,2057,5136,4011,3030,52.57,Delayed
65144,11520,2023-05-21,2023-02-23,2019,5150,4124,3224,538.71,Delayed
65145,12433,2023-01-27,2023-02-18,2026,5026,4076,3158,793.59,Delayed
65146,14867,2023-02-19,2023-03-12,2100,5117,4138,3005,222.38,Cancelled
65147,10917,2023-03-02,2023-05-13,2068,5081,4054,3271,763.88,On Time
65148,12071,2023-01-13,2023-06-02,2043,5041,4075,3048,58.7,On Time
65149,13977,2023-05-20,2023-06-09,2095,5111,4097,3204,596.41,On Time
65150,11782,2023-03-26,2023-03-25,2058,5082,4148,3281,858.76,On Time
65151,10339,2023-03-25,2023-06-07,2077,5070,4005,3275,459.78,On Time
65152,11517,2023-01-20,2023-05-14,2059,5098,4024,3059,752.48,On Time
65153,12871,2023-01-31,2023-03-24,2046,5005,4031,3181,553.88,On Time
65154,13583,2023-01-08,2023-04-15,2068,5122,4106,3167,664.93,On Time
65155,10915,2023-01-24,2023-03-17,2040,5012,4044,3261,540.83,On Time
65156,13291,2023-02-02,2023-03-31,2013,5075,4147,3213,502.04,On Time
65157,14571,2023-02-11,2023-03-06,2009,5024,4024,3100,849.55,On Time
65158,11447,2023-05-23,2023-02-05,2066,5115,4118,3019,138.11,On Time
65159,11380,2023-05-19,2023-01-13,2099,5113,4012,3024,605.42,On Time
65160,11484,2023-04-04,2023-04-01,2053,5063,4085,3090,159.07,On Time
65161,12075,2023-02-06,2023-02-25,2076,5138,4115,3147,584.67,On Time
65162,10801,2023-05-27,2023-04-23,2081,5133,4025,3032,965.42,Delayed
65163,11247,2023-02-03,2023-03-11,2004,5089,4117,3045,104.24,Delayed
65164,14960,2023-02-22,2023-04-02,2014,5028,4142,3232,450.91,Delayed
65165,12738,2023-05-20,2023-02-08,2085,5045,4072,3130,811.87,Delayed
65166,13496,2023-04-06,2023-01-30,2008,5111,4029,3225,401.21,On Time
65167,14835,2023-04-15,2023-01-13,2097,5124,4025,3161,544.3,Delayed
65168,13258,2023-02-17,2023-05-28,2062,5091,4087,3279,158.97,On Time
65169,13878,2023-02-09,2023-05-18,2045,5136,4100,3226,261.92,On Time
65170,10982,2023-06-01,2023-03-24,2092,5027,4140,3106,702.1,On Time
65171,12477,2023-03-29,2023-06-07,2067,5145,4140,3069,837.16,On Time
65172,12089,2023-02-12,2023-01-04,2062,5031,4082,3208,664.13,On Time
65173,12953,2023-01-17,2023-03-29,2078,5005,4100,3199,845.07,On Time
65174,11012,2023-04-12,2023-06-08,2083,5060,4019,3137,625.37,On Time
65175,13465,2023-04-21,2023-03-30,2070,5089,4112,3244,819.7,On Time
65176,12751,2023-03-11,2023-02-23,2036,5147,4053,3088,983.74,Delayed
65177,12127,2023-03-01,2023-04-12,2084,5101,4035,3049,128.68,On Time
65178,14813,2023-03-18,2023-01-05,2001,5042,4113,3026,505.67,Delayed
65179,13862,2023-02-04,2023-02-27,2060,5023,4067,3224,230.4,On Time
65180,12592,2023-01-16,2023-01-29,2074,5121,4051,3283,491.97,Delayed
65181,11474,2023-05-26,2023-01-17,2013,5109,4105,3169,524.61,On Time
65182,12522,2023-02-07,2023-01-14,2012,5077,4147,3211,640.83,On Time
65183,11166,2023-02-01,2023-02-23,2075,5017,4043,3107,467.33,On Time
65184,13323,2023-01-07,2023-02-18,2100,5114,4035,3205,358.48,Delayed
65185,10610,2023-02-15,2023-01-26,2017,5058,4015,3224,91.01,On Time
65186,12184,2023-01-18,2023-03-08,2047,5131,4144,3043,83.05,On Time
65187,12532,2023-03-12,2023-06-08,2053,5096,4099,3107,216.26,On Time
65188,12862,2023-02-09,2023-04-15,2093,5045,4069,3062,476.54,Delayed
65189,14651,2023-03-29,2023-01-04,2067,5035,4085,3013,446.64,On Time
65190,11656,2023-03-19,2023-06-01,2093,5002,4030,3083,231.16,On Time
65191,11756,2023-01-05,2023-06-07,2010,5047,4147,3280,831.22,On Time
65192,10046,2023-03-27,2023-04-05,2046,5003,4088,3077,699.32,On Time
65193,11260,2023-01-22,2023-01-12,2083,5128,4046,3095,376.01,On Time
65194,14639,2023-03-15,2023-01-22,2004,5020,4060,3166,807.12,On Time
65195,13233,2023-03-31,2023-05-08,2057,5040,4079,3008,989.78,On Time
65196,11452,2023-03-20,2023-04-02,2038,5109,4024,3158,282.79,On Time
65197,12119,2023-04-29,2023-06-02,2012,5065,4014,3019,394.46,Cancelled
65198,12568,2023-05-09,2023-04-06,2031,5090,4039,3286,993.25,On Time
65199,11993,2023-03-19,2023-04-05,2002,5063,4008,3055,180.99,On Time
65200,13124,2023-02-05,2023-05-10,2001,5056,4080,3174,123.33,Delayed
65201,12341,2023-04-05,2023-04-23,2081,5066,4081,3166,544.94,On Time
65202,14908,2023-01-28,2023-02-04,2025,5096,4041,3273,495.01,Cancelled
65203,11489,2023-04-08,2023-03-22,2005,5116,4035,3037,124.37,On Time
65204,11574,2023-02-04,2023-03-25,2048,5087,4054,3042,325.53,On Time
65205,14963,2023-03-03,2023-01-30,2014,5051,4018,3255,447.99,On Time
65206,12428,2023-03-28,2023-05-12,2052,5012,4021,3065,831.1,On Time
65207,11767,2023-04-18,2023-01-12,2074,5044,4042,3094,722.45,On Time
65208,13550,2023-05-05,2023-05-17,2021,5138,4065,3010,918.8,Delayed
65209,12310,2023-03-20,2023-03-04,2025,5083,4136,3180,365.87,On Time
65210,14676,2023-05-05,2023-04-14,2099,5090,4114,3280,343.91,On Time
65211,12405,2023-03-02,2023-02-03,2067,5009,4101,3021,490.02,On Time
65212,11443,2023-01-26,2023-05-17,2082,5092,4061,3180,57.15,Delayed
65213,14794,2023-02-26,2023-06-03,2050,5125,4010,3079,246.95,On Time
65214,11977,2023-05-12,2023-03-30,2100,5064,4007,3133,250.9,On Time
65215,13974,2023-02-11,2023-06-04,2033,5131,4035,3164,108.04,On Time
65216,12491,2023-01-22,2023-06-04,2017,5115,4091,3115,482.37,On Time
65217,10726,2023-05-19,2023-01-18,2070,5123,4042,3278,910.24,On Time
65218,13804,2023-03-31,2023-04-02,2034,5132,4088,3052,53.83,On Time
65219,14382,2023-02-27,2023-06-07,2026,5142,4029,3084,646.99,Delayed
65220,13828,2023-01-07,2023-02-13,2042,5102,4038,3284,885.37,On Time
65221,14666,2023-05-16,2023-03-15,2031,5077,4002,3287,152.15,On Time
65222,13620,2023-02-20,2023-01-06,2051,5063,4025,3152,921.4,Delayed
65223,12888,2023-05-31,2023-02-26,2092,5108,4038,3254,827.6,Cancelled
65224,10498,2023-03-31,2023-02-27,2036,5148,4059,3130,253.84,On Time
65225,13977,2023-04-18,2023-03-14,2013,5028,4106,3063,910.08,On Time
65226,10705,2023-01-09,2023-03-21,2085,5124,4007,3041,813.81,On Time
65227,14658,2023-02-07,2023-02-06,2090,5142,4108,3089,155.82,On Time
